"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"rwt","15.813","24.75","25.70","0.47","53.9K","34.0K","+54.7%","+107.4%","248.3M","10.0M","4.00M","2.28","9.21%","none","22.13","3.00","0.75","none","2.02","1.12","8.24","none","none","161.5M","28.5M","none","17.1%","Dec 31","none","none","1.42%","14.90%","none","8.18","30.3M","79.0K","2.0%","5,000","1.39","57.0K"
