"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"stb","12.143","16.00","18.25","0.05","4,727","9,000","+29.2%","+73.3%","125.8M","7.86M","6.30M","0.56","3.50%","9.61","1.38","0.31","9.17","3.17","1.67","11.64","1.75","73.9M","none","11.1M","15.0%","Dec 31","none","none","1.13%","15.35%","none","0","30.0M","0","0","8,000"
