"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"stcnq.ob","0.005","0.006","0.05","-1.48","2,864","1,000","-88.0%","-83.9%","101.0K","16.9M","3.50M","none","0","-0.50","0.15","2.54","0.01","none","none","0.00","39.8M","-44.7M","-7.88M","-18.8%","none","Dec 31","none","-17.23%","-604.06%","0.15","none","228.0K","none"
