"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"cyl","4.524","10.30","11.50","0.54","3,545","2,000","+69.7%","+127.5%","35.7M","3.46M","2.70M","0.12","1.17%","11.41","1.19","0.19","8.36","none","0.90","8.69","1.23","29.2M","none","4.21M","14.4%","Dec 31","none","1.07%","11.42%","none","0","none","0","0","2,000"
