"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"issg.ob","2.50","4.00","6.19","1.83","5,000","9,000","-3.0%","+11.9%","14.9M","3.74M","1.90M","none","none","0.40","-0.91","-0.05","2.49","0.02","10.08","none","1.61","9.33M","-2.86M","-3.44M","-36.9%","-35.8%","Dec 29","none","none","-67.09%","-146.72%","1.11","0.71","85.0K","18.0K","0.9%","17.0K","0"
