"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"ed","31.438","38.62","43.37","-0.03","617.9K","363.0K","+3.5%","+19.5%","8.20B","212.2M","191.0M","2.20","5.70%","29.13","2.83","1.30","46.58","0.22","1.33","13.63","0.83","9.94B","2.02B","606.6M","6.2%","14.4%","Dec 31","none","none","3.68%","11.01%","0.83","1.12","0","2.93M","1.5%","3.96M","4.42","664.0K"
