"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"vsrc","0.08","0.35","6.563","2.25","47.0K","59.0K","-93.2%","-92.1%","7.45M","21.3M","14.9M","none","none","-0.11","none","-0.37","none","0.13","none","none","none","none","none","-7.85M","none","none","Jan 31","none","none","none","none","1.18","1.11","0","162.0K","1.1%","170.0K","4.63","35.0K"
