"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"ffky","13.50","17.75","18.51","0.22","409","0","+31.5%","+51.8%","66.7M","3.76M","3.10M","0.72","4.06%","14.80","1.60","0.47","12.25","3.38","1.20","11.11","1.45","46.1M","none","6.01M","13.1%","38.8%","June 30","none","1.00%","11.17%","none","none","12.7M","4,000","0.1%","4,000","0"
