"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"bhp","7.56","10.60","12.01","0.84","92.7K","103.0K","+7.1%","+23.6%","20.9B","1.97B","1.24B","none","none","0.55","0.15","6.25","none","none","19.13","1.70","11.7B","2.88B","1.05B","6.7%","11.5%","June 30","none","none","none","none","none","none","3.29M","0.3%","3.40M","36.61","90.0K","2"
