"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"gosn.ob","0.588","1.20","2.55","36.7K","100.0K","+63.3%","+88.5%","36.3M","30.2M","2.80M","none","0.03","-0.01","-0.01","1.09","0.01","43.11","none","1.10","32.5M","-88.0K","-254.0K","-0.8%","-0.6%","Dec 31","none","-6.39%","-26.50%","1.04","1.58","139.0K","none"
