"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"cpe","5.40","5.90","17.00","0.78","49.7K","39.0K","-57.1%","-50.5%","78.9M","13.4M","3.10M","none","none","11.27","0.89","0","6.50","0.59","0.52","6.67","0.91","68.1M","56.0M","12.5M","20.4%","38.0%","Dec 31","none","none","4.47%","8.88%","1.31","1.03","6.88M","150.0K","4.8%","147.0K","5.77","26.0K"
