"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"geg","13.55","14.39","37.90","103.6K","65.0K","-59.4%","-55.0%","632.5M","44.0M","7.40M","none","none","1.35","2.96","0.25","14.22","0.08","10.65","4.86","1.01","620.8M","71.1M","119.1M","20.0%","11.2%","Dec 30","none","none","40.91%","none","0.97","1.65","3.41M","1.39M","18.8%","801.0K","11.77","118.0K"
