"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"aust.ob","0.001","0.001","0.04","-6.13","0","0","-90.0%","-88.5%","10.0K","10.0M","7.40M","none","none","0.03","-0.14","-0.03","0.37","0.00","0.04","none","0.00","3.74M","-964.0K","-1.44M","-38.4%","-38.4%","Mar 31","none","-51.03%","-144.12%","0.12","5.70","39.0K","none"
