"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"jazz","2.50","6.49","21.375","48.3K","94.0K","-42.3%","-33.4%","418.8M","64.5M","41.1M","none","none","0.38","-1.08","-1.03","2.64","5.02","17.28","none","2.46","155.4M","-117.8M","-49.0M","-28.6%","none","Dec 31","none","-4.36%","-112.15%","2.44","35.88","324.1M","971.0K","2.4%","885.0K","29.42","33.0K","1"
