"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (10-day avg)","4-Week Change","4-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"pvr","22.19","24.25","24.95","135.0K","+5.2%","+0.3%","371.0M","15.3M","6.30M","none","none","2.50","0.91","0.26","2.31","none","9.68","26.59","10.50","35.3M","26.6M","13.9M","39.4%","67.8%","Dec 31","none","8.61%","42.86%","6.32","3.78","none","307.0K","4.9%","0","0.80","384.0K"
