"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"snwl","8.50","17.02","26.00","854.1K","703.0K","-6.7%","+7.6%","1.12B","66.0M","40.9M","none","6.90","-0.30","-0.08","1.61","3.54","2.46","none","10.58","100.1M","16.5M","-19.0M","-19.0%","-22.8%","Dec 31","none","-4.21%","-4.67%","8.07","0","233.6M","4.11M","10.1%","4.00M","4.34","947.0K"
