"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume","Shares/ADR"
"sda","10.50","15.88","17.20","3,273","11.0K","+7.7%","+19.1%","32.6B","2.05B","1.29B","none","none","0.08","-0.00","0.00","0.56","0.04","196.22","none","28.20","1.15B","65.7M","-2.20M","0%","3.1%","Dec 31","none","-0.03%","-1.30%","0.79","2.23","88.5M","0","14.0K","1,000","0.333"
