"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"siga","1.625","2.20","5.21","0.67","82.7K","25.0K","-42.3%","-33.4%","20.2M","9.16M","4.50M","none","none","0.09","-0.58","-0.19","none","0.15","23.41","none","none","none","-3.26M","-4.53M","none","none","Dec 31","none","none","-139.20%","-409.04%","1.52","0.26","0","448.0K","10.0%","121.0K","8.45","53.0K"
