"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"tegn.ob","0.31","1.30","5.40","4.67","22.0K","4,000","-68.5%","-63.6%","20.7M","16.0M","6.10M","none","0.09","-0.94","-0.10","none","0.07","15.21","none","none","0","-9.78M","-9.29M","none","none","Dec 31","none","-212.78%","-333.72%","1.73","0","1.03M","none"
