"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"icbx","20.00","34.50","36.00","-0.13","1,182","0","+62.4%","+87.4%","60.4M","1.75M","1.20M","1.00","2.90%","none","17.55","2.76","0.77","12.09","6.03","1.97","12.49","2.85","21.4M","none","4.90M","22.9%","Dec 31","none","1.63%","17.40%","none","0.84","10.6M","0","1,000","0"
