"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (10-day avg)","4-Week Change","4-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"pcx","23.90","25.60","28.33","204.0K","-8.9%","-13.1%","6.56B","256.4M","35.9M","none","none","9.54","4.15","0.70","28.21","0.81","2.68","6.17","0.91","7.38B","2.18B","1.08B","14.7%","22.2%","Dec 31","none","17.32%","40.30%","0.90","0.38","207.3M","1.18M","3.3%","2.88M","5.20","226.0K"
