"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"cmoh.ob","22.00","25.00","25.25","-0.53","91","0","-1.0%","+14.3%","26.3M","1.05M","800.0K","0.76","3.04%","none","18.60","1.14","0.50","18.97","6.02","1.34","21.91","1.32","20.1M","none","1.20M","6.0%","Dec 31","none","0.47%","6.37%","none","0","6.32M","none"
