"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"pscd","0.80","1.02","4.50","5,364","12.0K","-64.5%","-59.0%","24.8M","24.3M","7.10M","none","none","2.52","-2.30","-0.78","63.65","none","0.40","none","0.02","1.53B","32.0M","-55.2M","-3.6%","-0.9%","Dec 31","none","none","-7.52%","-76.58%","1.67","6.15","0","0","0","8,000"
