"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"vrxi.ob","0.11","0.11","2.03","0.38","2,045","4,000","-92.9%","-91.9%","693.0K","6.30M","2.50M","none","-0.08","-0.32","-0.03","0.91","0.03","none","none","0.12","4.54M","-1.37M","-1.40M","-30.8%","-35.9%","June 30","none","none","-179.76%","none","0.86","none","189.0K","none"
