"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares/ADR"
"rtoly.ob","54.00","71.25","80.55","0","0","+31.3%","+51.6%","19.0B","266.1M","109.1M","none","none","28.89","4.70","2.45","23.44","2.73","2.47","15.15","3.04","8.06B","3.13B","1.62B","21.9%","27.2%","Dec 31","none","10.24%","23.19%","0.68","0.86","726.4M","none","4"
