"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"avct","12.00","23.87","56.125","392.1K","334.0K","-48.3%","-40.3%","1.06B","44.6M","23.2M","none","15.73","-2.58","-0.66","6.20","3.40","1.52","none","3.85","273.9M","49.1M","-114.0M","-41.6%","-41.2%","Dec 31","none","none","-14.21%","-15.39%","7.42","0","151.6M","1.65M","7.1%","1.58M","5.38","306.0K"
