"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"lfl","5.25","7.10","10.20","0.87","39.3K","9,000","+9.2%","+26.1%","452.9M","63.8M","15.3M","none","none","4.88","0.66","-0.10","24.43","0.07","1.46","10.84","0.29","1.47B","130.4M","43.3M","3.0%","6.1%","Dec 31","none","none","3.98%","15.00%","1.10","1.47","0","36.0K","0.2%","36.0K","0.41","87.0K","5"
