"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"gemp","3.60","5.75","18.875","31.3K","23.0K","-16.9%","-8.1%","1.85B","321.7M","93.3M","none","none","3.70","0.09","0.02","3.12","1.40","1.56","63.89","1.84","1.04B","-46.0M","32.1M","0%","-6.7%","Dec 31","none","0.01%","2.64%","3.27","0.02","450.6M","159.0K","0.2%","54.0K","4.54","35.0K","2"
