"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"hoff","4.99","7.21","25.75","0.90","173.6K","127.0K","-54.8%","-47.8%","168.5M","23.4M","9.10M","none","none","7.93","0.54","0.12","11.30","0.17","0.91","13.35","0.64","250.1M","36.2M","12.2M","4.9%","9.6%","Dec 31","none","4.32%","8.21%","2.63","0.60","3.90M","1.22M","13.4%","847.0K","8.84","138.0K"
