"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"cba","11.51","20.30","33.85","1.09","10.8K","5,000","-28.8%","-17.8%","679.7M","33.5M","15.1M","0.10","0.50%","none","3.61","1.69","24.15","none","none","5.62","0.84","795.1M","153.1M","118.5M","18.8%","19.3%","Dec 31","none","none","none","none","none","none","9,000","0.1%","15.0K","0.69","13.0K","1"
