"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"hea","0.36","0.43","2.40","1.45","13.1K","13.0K","-76.3%","-72.6%","4.69M","10.9M","9.30M","none","none","2.99","-0.10","-0.22","27.47","0.86","0.14","none","0.02","335.5M","19.7M","-671.0K","0.1%","4.0%","Dec 31","none","none","0.29%","-2.06%","0.59","1.57","0","0","1,000","7,000"
