"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"hbrb.ob","10.75","15.25","19.00","182","0","+32.6%","+53.1%","17.2M","1.13M","800.0K","none","none","10.71","0.57","0.19","6.05","1.86","1.42","26.85","2.52","7.03M","none","659.0K","9.4%","Dec 31","none","0.67%","5.54%","none","0","2.10M","none"
