"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (10-day avg)","4-Week Change","4-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"immkf.ob","0.025","0.04","0.07","2,000","0.0%","-4.6%","2.55M","63.7M","56.7M","none","none","-0.00","-0.09","-0.03","0.06","0.01","none","none","0.70","3.72M","-5.38M","-6.05M","none","none","Dec 31","none","-43.34%","-352.15%","0.50","0.32","332.0K","none"
