"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"fpbf.ob","11.375","13.50","13.50","-0.09","273","0","+18.7%","+37.0%","4.47M","331.0K","300.0K","0.30","2.22%","none","21.10","1.00","0.30","15.19","1.09","0.64","13.47","0.89","4.49M","none","296.0K","6.6%","35.3%","Dec 31","none","0.48%","4.37%","none","none","356.0K","none"
