"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares/ADR"
"bkeay.ob","1.60","2.00","2.797","1.19","3,727","2,000","-7.2%","+7.1%","2.79B","1.39B","1.27B","none","none","1.36","0.17","0.09","0.97","4.20","1.48","11.77","2.06","1.37B","none","239.9M","17.6%","Dec 31","none","1.16%","12.19%","none","0.16","5.90B","none","1"
