"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"bbv","8.45","12.20","16.625","1.14","230.3K","259.0K","-8.4%","+5.8%","39.0B","3.20B","3.16B","none","4.82","0.64","0.20","6.65","1.91","2.53","19.21","1.83","20.8B","none","1.99B","9.6%","Dec 31","none","0.75%","14.01%","none","0.33","6.12B","1.18M","0.0%","838.0K","5.88","200.0K","1"
