"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"nwin.ob","19.00","21.00","21.50","-0.13","91","0","+7.7%","+24.3%","57.2M","2.73M","1.90M","1.04","4.95%","13.05","1.63","0.42","10.48","4.82","1.61","12.91","2.00","28.8M","none","4.47M","15.5%","50.8%","Dec 31","none","1.11%","13.09%","none","none","13.1M","none"
