"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume","Shares/ADR"
"saesy","3.75","7.30","9.875","0.70","2,136","1,000","-18.9%","-6.4%","171.6M","23.5M","14.6M","none","none","6.86","1.08","0.25","6.91","none","1.06","6.77","1.06","163.3M","32.0M","25.5M","15.6%","19.6%","Dec 31","none","12.06%","17.19%","2.73","0","none","1,000","0.0%","0","0","1"
