"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume","Shares/ADR"
"forty","11.25","15.50","39.438","1.08","5,591","5,000","-60.3%","-54.1%","144.5M","9.32M","5.60M","none","none","21.83","-3.64","-0.60","43.62","10.97","0.71","none","0.35","402.1M","-17.2M","-33.7M","-12.7%","-4.2%","Dec 31","none","none","-9.46%","-15.26%","1.74","0.19","101.9M","0","0","5,000","1"
