"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"nci","2.70","3.98","8.24","0.72","111.5K","75.0K","+11.7%","+28.9%","158.8M","39.9M","31.5M","none","2.72","-0.20","0.02","6.01","0.51","1.46","none","0.66","236.4M","341.0K","-7.47M","-3.2%","-5.1%","Dec 31","none","-4.64%","-6.50%","2.26","0","20.4M","512.0K","1.6%","503.0K","5.07","101.0K"
