"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"uslb","3.625","8.62","15.00","-0.40","33.9K","20.0K","+115.5%","+148.7%","40.5M","4.70M","1.80M","none","none","4.37","0.58","0.14","11.60","1.55","1.97","14.81","0.74","46.6M","4.31M","2.34M","5.0%","8.1%","Dec 31","none","none","12.86%","20.37%","4.34","0.06","0","4,000","0.2%","1,000","0.07","60.0K"
