"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"cm","24.00","34.00","34.00","0.43","909","0","+4.2%","+20.3%","4.97B","146.1M","127.2M","none","12.57","0.70","0.68","88.89","1.05","2.70","48.23","0.38","12.9B","-6.51M","102.9M","0.8%","1.1%","July 30","none","none","2.47%","6.44%","1.36","0.47","153.6M","1,000","0.0%","0","1.00","1,000","8"
