"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"nvs","32.70","35.76","46.875","0.38","348.2K","490.0K","-12.6%","+0.8%","93.2B","2.61B","2.32B","none","8.68","1.29","0.63","7.69","3.55","4.12","27.76","4.65","19.7B","5.21B","3.30B","21.0%","21.3%","Dec 31","none","11.10%","14.57%","1.92","0.21","9.19B","727.0K","0.0%","1.22M","2.86","254.0K","1"
