"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"elin.ob","1.00","2.65","4.38","-0.29","818","1,000","-34.7%","-24.7%","2.32M","875.0K","300.0K","none","0.49","-0.64","0.06","1.42","0.10","5.37","none","1.87","1.71M","-454.0K","-499.0K","-29.1%","-27.1%","Dec 31","none","-92.27%","-114.71%","3.19","0","85.0K","none"
