"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"tam","7.80","7.91","16.76","1.95","152.0K","126.0K","-41.5%","-32.4%","536.7M","67.9M","35.3M","none","none","11.26","1.21","0.36","10.85","0.38","0.70","6.55","0.73","708.2M","189.4M","79.3M","12.2%","20.9%","Dec 31","none","6.81%","10.41%","1.46","0.20","25.5M","302.0K","0.9%","0","1.50","201.0K","5"
