"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"tbnc","4.516","7.15","7.75","-0.10","9,091","25.0K","+39.5%","+61.0%","101.8M","14.2M","10.1M","none","none","5.59","0.38","0.11","6.24","3.27","1.28","18.82","1.15","89.4M","none","5.44M","6.1%","Dec 31","none","0.50%","7.12%","none","0","46.6M","1,000","0.0%","2,000","0.12","8,000"
