"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"nny","8.25","9.55","10.00","0.02","12.7K","10.0K","+14.9%","+32.6%","144.4M","15.1M","15.0M","0.51","5.34%","none","9.82","0.87","0.57","0.59","none","0.97","10.96","16.29","8.87M","7.81M","13.2M","148.6%","88.1%","Sep 30","none","8.94%","9.07%","none","0","none","50.0K","0.3%","59.0K","3.33","15.0K"
