"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"gzbx","3.49","5.85","11.75","91.3K","126.0K","-9.2%","+0.5%","230.3M","39.4M","27.6M","none","none","11.22","-6.15","-0.55","6.25","1.05","0.52","none","0.94","217.1M","-151.7M","-207.7M","-95.7%","-87.3%","Dec 31","none","-26.57%","-44.14%","1.25","0","41.6M","295.0K","1.1%","389.0K","5.46","54.0K"
