"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"nwsb","7.625","10.80","13.00","0.33","12.7K","18.0K","+35.0%","+55.8%","512.4M","47.4M","10.9M","0.24","2.22%","6.07","0.59","0.17","5.75","1.39","1.78","18.34","1.88","274.8M","none","28.2M","10.3%","39.0%","June 30","none","0.75%","10.43%","none","none","65.8M","43.0K","0.4%","39.0K","4.78","9,000"
