"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"fobb","15.813","22.40","25.75","0.34","4,545","2,000","+41.7%","+63.5%","141.4M","6.31M","4.10M","0.48","2.14%","15.59","2.00","0.56","13.52","8.36","1.44","11.22","1.66","87.2M","none","12.9M","14.8%","Dec 31","none","1.00%","14.14%","none","0","52.8M","0","0","2,000"
