"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"capi.ob","0.11","0.15","0.625","4.52","591","1,000","-76.0%","-72.3%","1.94M","12.9M","5.90M","none","none","0.28","-0.07","-0.01","0.44","0.03","0.53","none","0.34","5.70M","-994.0K","-896.0K","-15.7%","-25.7%","June 30","none","-15.68%","-21.90%","2.81","0","443.0K","none"
