"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"bylk.ob","12.00","13.00","16.75","-0.05","1,500","1,000","-16.1%","-3.2%","97.1M","7.47M","5.50M","0.48","3.69%","7.88","0.89","0.26","7.66","2.63","1.65","14.69","1.70","60.2M","none","6.92M","11.5%","Dec 31","none","0.88%","12.59%","none","0.00","19.7M","none"
