"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (10-day avg)","4-Week Change","4-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"ath","40.35","50.85","51.00","885.0K","+18.5%","+13.1%","5.23B","102.9M","101.8M","none","none","21.10","3.18","1.08","98.84","3.54","2.41","16.01","0.51","10.2B","none","326.7M","3.2%","4.9%","Dec 31","none","5.48%","15.41%","none","0.28","364.6M","2.40M","2.4%","0","0.59","4.04M"
