"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares/ADR"
"crzby.ob","14.50","16.85","31.00","0.69","6,000","1,000","-31.9%","-21.4%","9.10B","540.0M","502.2M","none","none","20.82","0.87","0.16","36.49","7.66","0.81","19.35","0.46","19.2B","none","456.1M","2.8%","Dec 31","none","0.13%","4.10%","none","11.51","4.13B","none","1"
