"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares/ADR"
"shcay.ob","91.50","133.00","150.62","1.01","773","0","+2.7%","+18.5%","15.0B","112.7M","101.4M","none","none","67.98","2.75","1.38","143.64","27.84","1.96","48.38","0.93","16.3B","859.7M","312.7M","1.9%","5.3%","Mar 31","none","2.01%","4.21%","1.43","0.47","3.14B","none","1"
