"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","13-Week Change","13-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"pvx","5.45","5.54","8.05","24.9K","35.0K","-18.5%","-18.9%","27.9M","5.04M","4.60M","1.51","27.29%","3.62","0.70","0.12","3.87","0.01","1.53","7.91","1.43","25.0M","17.7M","4.20M","16.8%","32.7%","Dec 31","none","7.12%","26.03%","0.74","1.41","49.0K","2,000","0.0%","2,000","0.09","22.0K"
