"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"unb","16.00","20.25","20.25","364","0","+20.9%","+39.5%","61.4M","3.03M","1.80M","1.12","5.53%","none","12.32","1.63","0.40","8.09","3.96","1.64","12.41","2.50","24.5M","none","4.94M","20.2%","Dec 31","none","1.58%","13.81%","none","0","12.0M","0","0","0"
