"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"bcs","86.00","123.40","140.00","0.76","17.0K","17.0K","+5.5%","+21.7%","51.3B","416.0M","399.4M","none","48.32","8.74","3.61","46.79","3.59","2.55","14.11","2.64","18.9B","none","3.50B","19.4%","Dec 31","none","0.80%","20.17%","none","0.56","1.49B","60.0K","0.0%","35.0K","3.53","17.0K","4"
