"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"trbd.ob","0.063","0.23","0.70","0.86","174.8K","129.0K","-1.7%","+13.5%","18.6M","80.9M","69.6M","none","none","-0.12","-0.18","-0.01","0.00","none","none","none","119.25","117.0K","-4.83M","-10.0M","none","none","Dec 31","none","-714.80%","none","0.04","none","none","1.47M","4.1%","883.0K","0"
