"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"gbaq.ob","0.10","0.38","5.00","28.2K","64.0K","-62.4%","-56.6%","2.22M","5.83M","900.0K","none","none","-0.01","0.47","0","none","none","none","0.81","none","0","-30.0K","1.57M","none","none","Dec 31","none","none","1259.65%","none","none","none","none","none"
