"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"moni","0.40","0.98","26.50","1.54M","1.56M","-95.5%","-94.8%","1.36B","1.39B","1.38B","none","none","4.73","-0.28","-0.13","7.18","0.52","0.21","none","0.14","9.89B","1.41B","-386.1M","-3.8%","1.6%","Mar 31","none","-2.26%","-5.91%","1.25","0","726.7M","1.54M","0.1%","1.31M","1.25","1.23M","2"
