"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"gene","4.01","7.54","17.04","2.04","230.6K","252.0K","-33.4%","-23.1%","171.6M","22.8M","18.4M","none","none","3.23","-0.20","-0.18","1.55","2.52","2.33","none","4.86","34.8M","-3.06M","-4.60M","-13.2%","-24.5%","Dec 31","none","none","-5.12%","-6.25%","5.13","0.09","57.5M","688.0K","3.7%","701.0K","3.78","182.0K"
