"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"tigi.ob","0.02","0.028","0.656","755.0K","1.17M","-74.5%","-71.8%","2.63M","93.8M","71.3M","none","none","-0.11","0","0","none","none","none","none","none","0","0","0","none","none","Dec 31","none","none","0.00%","none","0.00","none","none","none"
