"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"epat.ob","0.02","0.033","0.10","0.14","1,818","3,000","-52.9%","-45.6%","904.0K","27.4M","13.7M","none","0.00","-0.02","0","none","0.00","36.14","none","none","0","-587.0K","-587.0K","none","none","Dec 31","none","none","-447.41%","-447.41%","none","0","25.0K","none"
